agency_cd,site_no,sample_dt,sample_tm,sample_end_dt,sample_end_tm,sample_start_time_datum_cd,tm_datum_rlbty_cd,coll_ent_cd,medium_cd,project_cd,aqfr_cd,tu_id,body_part_id,hyd_cond_cd,samp_type_cd,hyd_event_cd,sample_lab_cm_tx,parm_cd,remark_cd,result_va,val_qual_tx,meth_cd,dqi_cd,rpt_lev_va,rpt_lev_cd,lab_std_va,prep_set_no,prep_dt,anl_set_no,anl_dt,result_lab_cm_tx,anl_ent_cd,startDateTime
USGS,05465500,1966-12-12,11:05,NA,NA,CST,T,USGS-WRD,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,1.8,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1966-12-12T11:05:00Z
USGS,05465500,1967-04-17,13:30,NA,NA,CST,T,USGS-WRD,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,2.5,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1967-04-17T13:30:00Z
USGS,05465500,1967-06-12,12:40,NA,NA,CDT,T,USGS-WRD,WS,NA,NA,NA,NA,A,9,9,NA,00607,NA,6.5,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1967-06-12T12:40:00Z
USGS,05465500,1967-06-12,12:40,NA,NA,CDT,T,USGS-WRD,WS,NA,NA,NA,NA,A,9,9,NA,00608,NA,0.18,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1967-06-12T12:40:00Z
USGS,05465500,1967-06-12,12:40,NA,NA,CDT,T,USGS-WRD,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,3.2,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1967-06-12T12:40:00Z
USGS,05465500,1967-09-11,14:55,NA,NA,CDT,T,USGS-WRD,WS,NA,NA,NA,NA,A,9,9,NA,00607,NA,1.5,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1967-09-11T14:55:00Z
USGS,05465500,1967-09-11,14:55,NA,NA,CDT,T,USGS-WRD,WS,NA,NA,NA,NA,A,9,9,NA,00608,NA,0.01,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1967-09-11T14:55:00Z
USGS,05465500,1967-09-11,14:55,NA,NA,CDT,T,USGS-WRD,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,0.09,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1967-09-11T14:55:00Z
USGS,05465500,1977-11-10,11:30,NA,NA,CST,T,NA,WS,00300,NA,NA,NA,A,9,9,NA,00610,NA,0.06,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1977-11-10T11:30:00Z
USGS,05465500,1977-11-10,11:30,NA,NA,CST,T,NA,WS,00300,NA,NA,NA,A,9,9,NA,00623,NA,0.56,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1977-11-10T11:30:00Z
USGS,05465500,1977-11-10,11:30,NA,NA,CST,T,NA,WS,00300,NA,NA,NA,A,9,9,NA,00630,NA,7.9,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1977-11-10T11:30:00Z
USGS,05465500,1977-12-21,12:00,NA,NA,CST,T,NA,WS,00300,NA,NA,NA,A,9,9,NA,00610,NA,0.35,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1977-12-21T12:00:00Z
USGS,05465500,1977-12-21,12:00,NA,NA,CST,T,NA,WS,00300,NA,NA,NA,A,9,9,NA,00623,NA,2.6,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1977-12-21T12:00:00Z
USGS,05465500,1977-12-21,12:00,NA,NA,CST,T,NA,WS,00300,NA,NA,NA,A,9,9,NA,00630,NA,7,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1977-12-21T12:00:00Z
USGS,05465500,1978-02-10,15:00,NA,NA,CST,T,NA,WS,00300,NA,NA,NA,A,9,9,NA,00600,NA,5.9,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-02-10T15:00:00Z
USGS,05465500,1978-02-10,15:00,NA,NA,CST,T,NA,WS,00300,NA,NA,NA,A,9,9,NA,00605,NA,0.25,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-02-10T15:00:00Z
USGS,05465500,1978-02-10,15:00,NA,NA,CST,T,NA,WS,00300,NA,NA,NA,A,9,9,NA,00624,NA,0,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-02-10T15:00:00Z
USGS,05465500,1978-02-10,15:00,NA,NA,CST,T,NA,WS,00300,NA,NA,NA,A,9,9,NA,00625,NA,0.9,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-02-10T15:00:00Z
USGS,05465500,1978-02-10,15:00,NA,NA,CST,T,NA,WS,00300,NA,NA,NA,A,9,9,NA,00630,NA,5,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-02-10T15:00:00Z
USGS,05465500,1978-02-10,15:00,NA,NA,CST,T,NA,WS,00300,NA,NA,NA,A,9,9,NA,71887,NA,26,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-02-10T15:00:00Z
USGS,05465500,1978-04-04,15:30,NA,NA,CST,T,NA,WS,00300,NA,NA,NA,A,9,9,NA,00600,NA,8.3,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-04-04T15:30:00Z
USGS,05465500,1978-04-04,15:30,NA,NA,CST,T,NA,WS,00300,NA,NA,NA,A,9,9,NA,00605,NA,1.9,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-04-04T15:30:00Z
USGS,05465500,1978-04-04,15:30,NA,NA,CST,T,NA,WS,00300,NA,NA,NA,A,9,9,NA,00610,NA,0.01,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-04-04T15:30:00Z
USGS,05465500,1978-04-04,15:30,NA,NA,CST,T,NA,WS,00300,NA,NA,NA,A,9,9,NA,00623,NA,1.2,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-04-04T15:30:00Z
USGS,05465500,1978-04-04,15:30,NA,NA,CST,T,NA,WS,00300,NA,NA,NA,A,9,9,NA,00624,NA,0.7,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-04-04T15:30:00Z
USGS,05465500,1978-04-04,15:30,NA,NA,CST,T,NA,WS,00300,NA,NA,NA,A,9,9,NA,00625,NA,1.9,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-04-04T15:30:00Z
USGS,05465500,1978-04-04,15:30,NA,NA,CST,T,NA,WS,00300,NA,NA,NA,A,9,9,NA,00630,NA,6.4,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-04-04T15:30:00Z
USGS,05465500,1978-04-04,15:30,NA,NA,CST,T,NA,WS,00300,NA,NA,NA,A,9,9,NA,71887,NA,37,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-04-04T15:30:00Z
USGS,05465500,1978-05-11,10:30,NA,NA,CDT,T,NA,WS,00300,NA,NA,NA,A,9,9,NA,00600,NA,4.6,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-05-11T10:30:00Z
USGS,05465500,1978-05-11,10:30,NA,NA,CDT,T,NA,WS,00300,NA,NA,NA,A,9,9,NA,00605,NA,1.9,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-05-11T10:30:00Z
USGS,05465500,1978-05-11,10:30,NA,NA,CDT,T,NA,WS,00300,NA,NA,NA,A,9,9,NA,00610,NA,0.21,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-05-11T10:30:00Z
USGS,05465500,1978-05-11,10:30,NA,NA,CDT,T,NA,WS,00300,NA,NA,NA,A,9,9,NA,00623,NA,0.51,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-05-11T10:30:00Z
USGS,05465500,1978-05-11,10:30,NA,NA,CDT,T,NA,WS,00300,NA,NA,NA,A,9,9,NA,00624,NA,1.6,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-05-11T10:30:00Z
USGS,05465500,1978-05-11,10:30,NA,NA,CDT,T,NA,WS,00300,NA,NA,NA,A,9,9,NA,00625,NA,2.1,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-05-11T10:30:00Z
USGS,05465500,1978-05-11,10:30,NA,NA,CDT,T,NA,WS,00300,NA,NA,NA,A,9,9,NA,00630,NA,2.5,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-05-11T10:30:00Z
USGS,05465500,1978-05-11,10:30,NA,NA,CDT,T,NA,WS,00300,NA,NA,NA,A,9,9,NA,71887,NA,20,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-05-11T10:30:00Z
USGS,05465500,1978-06-21,13:00,NA,NA,CDT,T,NA,WS,00300,NA,NA,NA,A,9,9,NA,00600,NA,9.5,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-06-21T13:00:00Z
USGS,05465500,1978-06-21,13:00,NA,NA,CDT,T,NA,WS,00300,NA,NA,NA,A,9,9,NA,00625,NA,1.8,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-06-21T13:00:00Z
USGS,05465500,1978-06-21,13:00,NA,NA,CDT,T,NA,WS,00300,NA,NA,NA,A,9,9,NA,00630,NA,7.7,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-06-21T13:00:00Z
USGS,05465500,1978-06-21,13:00,NA,NA,CDT,T,NA,WS,00300,NA,NA,NA,A,9,9,NA,71887,NA,42,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-06-21T13:00:00Z
USGS,05465500,1978-07-25,15:30,NA,NA,CDT,T,USGS-WRD,WS,00300,NA,NA,NA,A,9,9,NA,00600,NA,6.2,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-07-25T15:30:00Z
USGS,05465500,1978-07-25,15:30,NA,NA,CDT,T,USGS-WRD,WS,00300,NA,NA,NA,A,9,9,NA,00605,NA,1.6,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-07-25T15:30:00Z
USGS,05465500,1978-07-25,15:30,NA,NA,CDT,T,USGS-WRD,WS,00300,NA,NA,NA,A,9,9,NA,00610,NA,0.01,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-07-25T15:30:00Z
USGS,05465500,1978-07-25,15:30,NA,NA,CDT,T,USGS-WRD,WS,00300,NA,NA,NA,A,9,9,NA,00623,NA,0.82,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-07-25T15:30:00Z
USGS,05465500,1978-07-25,15:30,NA,NA,CDT,T,USGS-WRD,WS,00300,NA,NA,NA,A,9,9,NA,00624,NA,0.78,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-07-25T15:30:00Z
USGS,05465500,1978-07-25,15:30,NA,NA,CDT,T,USGS-WRD,WS,00300,NA,NA,NA,A,9,9,NA,00625,NA,1.6,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-07-25T15:30:00Z
USGS,05465500,1978-07-25,15:30,NA,NA,CDT,T,USGS-WRD,WS,00300,NA,NA,NA,A,9,9,NA,00630,NA,4.6,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-07-25T15:30:00Z
USGS,05465500,1978-07-25,15:30,NA,NA,CDT,T,USGS-WRD,WS,00300,NA,NA,NA,A,9,9,NA,71887,NA,27,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-07-25T15:30:00Z
USGS,05465500,1978-09-07,14:30,NA,NA,CDT,T,USGS-WRD,WS,00300,NA,NA,NA,A,9,9,NA,00600,NA,2.6,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-09-07T14:30:00Z
USGS,05465500,1978-09-07,14:30,NA,NA,CDT,T,USGS-WRD,WS,00300,NA,NA,NA,A,9,9,NA,00605,NA,2.5,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-09-07T14:30:00Z
USGS,05465500,1978-09-07,14:30,NA,NA,CDT,T,USGS-WRD,WS,00300,NA,NA,NA,A,9,9,NA,00610,<,0.01,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-09-07T14:30:00Z
USGS,05465500,1978-09-07,14:30,NA,NA,CDT,T,USGS-WRD,WS,00300,NA,NA,NA,A,9,9,NA,00623,NA,0.36,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-09-07T14:30:00Z
USGS,05465500,1978-09-07,14:30,NA,NA,CDT,T,USGS-WRD,WS,00300,NA,NA,NA,A,9,9,NA,00624,NA,2.1,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-09-07T14:30:00Z
USGS,05465500,1978-09-07,14:30,NA,NA,CDT,T,USGS-WRD,WS,00300,NA,NA,NA,A,9,9,NA,00625,NA,2.5,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-09-07T14:30:00Z
USGS,05465500,1978-09-07,14:30,NA,NA,CDT,T,USGS-WRD,WS,00300,NA,NA,NA,A,9,9,NA,00630,NA,0.12,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-09-07T14:30:00Z
USGS,05465500,1978-09-07,14:30,NA,NA,CDT,T,USGS-WRD,WS,00300,NA,NA,NA,A,9,9,NA,71887,NA,12,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-09-07T14:30:00Z
USGS,05465500,1978-10-24,11:20,NA,NA,CDT,T,USGS-WRD,WS,00300,NA,NA,NA,A,9,9,NA,00600,NA,6.8,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-10-24T11:20:00Z
USGS,05465500,1978-10-24,11:20,NA,NA,CDT,T,USGS-WRD,WS,00300,NA,NA,NA,A,9,9,NA,00605,NA,1.7,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-10-24T11:20:00Z
USGS,05465500,1978-10-24,11:20,NA,NA,CDT,T,USGS-WRD,WS,00300,NA,NA,NA,A,9,9,NA,00610,NA,0.03,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-10-24T11:20:00Z
USGS,05465500,1978-10-24,11:20,NA,NA,CDT,T,USGS-WRD,WS,00300,NA,NA,NA,A,9,9,NA,00623,NA,1.1,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-10-24T11:20:00Z
USGS,05465500,1978-10-24,11:20,NA,NA,CDT,T,USGS-WRD,WS,00300,NA,NA,NA,A,9,9,NA,00624,NA,0.6,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-10-24T11:20:00Z
USGS,05465500,1978-10-24,11:20,NA,NA,CDT,T,USGS-WRD,WS,00300,NA,NA,NA,A,9,9,NA,00625,NA,1.7,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-10-24T11:20:00Z
USGS,05465500,1978-10-24,11:20,NA,NA,CDT,T,USGS-WRD,WS,00300,NA,NA,NA,A,9,9,NA,00630,NA,5.1,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-10-24T11:20:00Z
USGS,05465500,1978-10-24,11:20,NA,NA,CDT,T,USGS-WRD,WS,00300,NA,NA,NA,A,9,9,NA,71887,NA,30,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978-10-24T11:20:00Z
USGS,05465500,1979-01-11,11:30,NA,NA,CST,T,USGS-WRD,WS,00300,NA,NA,NA,A,9,9,NA,00600,NA,8.3,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979-01-11T11:30:00Z
USGS,05465500,1979-01-11,11:30,NA,NA,CST,T,USGS-WRD,WS,00300,NA,NA,NA,A,9,9,NA,00605,NA,0.85,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979-01-11T11:30:00Z
USGS,05465500,1979-01-11,11:30,NA,NA,CST,T,USGS-WRD,WS,00300,NA,NA,NA,A,9,9,NA,00610,NA,0.85,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979-01-11T11:30:00Z
USGS,05465500,1979-01-11,11:30,NA,NA,CST,T,USGS-WRD,WS,00300,NA,NA,NA,A,9,9,NA,00623,NA,1.4,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979-01-11T11:30:00Z
USGS,05465500,1979-01-11,11:30,NA,NA,CST,T,USGS-WRD,WS,00300,NA,NA,NA,A,9,9,NA,00624,NA,0.3,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979-01-11T11:30:00Z
USGS,05465500,1979-01-11,11:30,NA,NA,CST,T,USGS-WRD,WS,00300,NA,NA,NA,A,9,9,NA,00625,NA,1.7,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979-01-11T11:30:00Z
USGS,05465500,1979-01-11,11:30,NA,NA,CST,T,USGS-WRD,WS,00300,NA,NA,NA,A,9,9,NA,00630,NA,6.6,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979-01-11T11:30:00Z
USGS,05465500,1979-01-11,11:30,NA,NA,CST,T,USGS-WRD,WS,00300,NA,NA,NA,A,9,9,NA,71887,NA,37,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979-01-11T11:30:00Z
USGS,05465500,1979-02-15,09:30,NA,NA,CST,T,USGS-WRD,WS,00300,NA,NA,NA,A,9,9,NA,00600,NA,5.9,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979-02-15T09:30:00Z
USGS,05465500,1979-02-15,09:30,NA,NA,CST,T,USGS-WRD,WS,00300,NA,NA,NA,A,9,9,NA,00605,NA,0.43,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979-02-15T09:30:00Z
USGS,05465500,1979-02-15,09:30,NA,NA,CST,T,USGS-WRD,WS,00300,NA,NA,NA,A,9,9,NA,00610,NA,0.87,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979-02-15T09:30:00Z
USGS,05465500,1979-02-15,09:30,NA,NA,CST,T,USGS-WRD,WS,00300,NA,NA,NA,A,9,9,NA,00623,NA,1.1,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979-02-15T09:30:00Z
USGS,05465500,1979-02-15,09:30,NA,NA,CST,T,USGS-WRD,WS,00300,NA,NA,NA,A,9,9,NA,00624,NA,0.2,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979-02-15T09:30:00Z
USGS,05465500,1979-02-15,09:30,NA,NA,CST,T,USGS-WRD,WS,00300,NA,NA,NA,A,9,9,NA,00625,NA,1.3,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979-02-15T09:30:00Z
USGS,05465500,1979-02-15,09:30,NA,NA,CST,T,USGS-WRD,WS,00300,NA,NA,NA,A,9,9,NA,00630,NA,4.6,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979-02-15T09:30:00Z
USGS,05465500,1979-02-15,09:30,NA,NA,CST,T,USGS-WRD,WS,00300,NA,NA,NA,A,9,9,NA,71887,NA,26,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979-02-15T09:30:00Z
USGS,05465500,1979-03-22,16:00,NA,NA,CST,T,USGS-WRD,WS,00300,NA,NA,NA,A,9,9,NA,00600,NA,5.6,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979-03-22T16:00:00Z
USGS,05465500,1979-03-22,16:00,NA,NA,CST,T,USGS-WRD,WS,00300,NA,NA,NA,A,9,9,NA,00605,NA,1.5,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979-03-22T16:00:00Z
USGS,05465500,1979-03-22,16:00,NA,NA,CST,T,USGS-WRD,WS,00300,NA,NA,NA,A,9,9,NA,00610,NA,0.64,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979-03-22T16:00:00Z
USGS,05465500,1979-03-22,16:00,NA,NA,CST,T,USGS-WRD,WS,00300,NA,NA,NA,A,9,9,NA,00623,<,0.1,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979-03-22T16:00:00Z
USGS,05465500,1979-03-22,16:00,NA,NA,CST,T,USGS-WRD,WS,00300,NA,NA,NA,A,9,9,NA,00624,NA,2.1,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979-03-22T16:00:00Z
USGS,05465500,1979-03-22,16:00,NA,NA,CST,T,USGS-WRD,WS,00300,NA,NA,NA,A,9,9,NA,00625,NA,2.1,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979-03-22T16:00:00Z
USGS,05465500,1979-03-22,16:00,NA,NA,CST,T,USGS-WRD,WS,00300,NA,NA,NA,A,9,9,NA,00630,NA,3.5,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979-03-22T16:00:00Z
USGS,05465500,1979-03-22,16:00,NA,NA,CST,T,USGS-WRD,WS,00300,NA,NA,NA,A,9,9,NA,71887,NA,25,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979-03-22T16:00:00Z
USGS,05465500,1979-04-24,13:00,NA,NA,CST,T,USGS-WRD,WS,00300,NA,NA,NA,A,9,9,NA,00600,NA,8.2,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979-04-24T13:00:00Z
USGS,05465500,1979-04-24,13:00,NA,NA,CST,T,USGS-WRD,WS,00300,NA,NA,NA,A,9,9,NA,00605,NA,1.4,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979-04-24T13:00:00Z
USGS,05465500,1979-04-24,13:00,NA,NA,CST,T,USGS-WRD,WS,00300,NA,NA,NA,A,9,9,NA,00610,NA,0.06,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979-04-24T13:00:00Z
USGS,05465500,1979-04-24,13:00,NA,NA,CST,T,USGS-WRD,WS,00300,NA,NA,NA,A,9,9,NA,00623,NA,0.82,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979-04-24T13:00:00Z
USGS,05465500,1979-04-24,13:00,NA,NA,CST,T,USGS-WRD,WS,00300,NA,NA,NA,A,9,9,NA,00624,NA,0.68,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979-04-24T13:00:00Z
USGS,05465500,1979-04-24,13:00,NA,NA,CST,T,USGS-WRD,WS,00300,NA,NA,NA,A,9,9,NA,00625,NA,1.5,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979-04-24T13:00:00Z
USGS,05465500,1979-04-24,13:00,NA,NA,CST,T,USGS-WRD,WS,00300,NA,NA,NA,A,9,9,NA,00630,NA,6.7,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979-04-24T13:00:00Z
USGS,05465500,1979-04-24,13:00,NA,NA,CST,T,USGS-WRD,WS,00300,NA,NA,NA,A,9,9,NA,71887,NA,36,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979-04-24T13:00:00Z
USGS,05465500,1979-05-22,17:30,NA,NA,CDT,T,USGS-WRD,WS,00300,NA,NA,NA,A,9,9,NA,00600,NA,9.2,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979-05-22T17:30:00Z
USGS,05465500,1979-05-22,17:30,NA,NA,CDT,T,USGS-WRD,WS,00300,NA,NA,NA,A,9,9,NA,00605,NA,1.9,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979-05-22T17:30:00Z
USGS,05465500,1979-05-22,17:30,NA,NA,CDT,T,USGS-WRD,WS,00300,NA,NA,NA,A,9,9,NA,00610,NA,0.06,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979-05-22T17:30:00Z
USGS,05465500,1979-05-22,17:30,NA,NA,CDT,T,USGS-WRD,WS,00300,NA,NA,NA,A,9,9,NA,00623,NA,0.93,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979-05-22T17:30:00Z
USGS,05465500,1979-05-22,17:30,NA,NA,CDT,T,USGS-WRD,WS,00300,NA,NA,NA,A,9,9,NA,00624,NA,1.1,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979-05-22T17:30:00Z
USGS,05465500,1979-05-22,17:30,NA,NA,CDT,T,USGS-WRD,WS,00300,NA,NA,NA,A,9,9,NA,00625,NA,2,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979-05-22T17:30:00Z
USGS,05465500,1979-05-22,17:30,NA,NA,CDT,T,USGS-WRD,WS,00300,NA,NA,NA,A,9,9,NA,00630,NA,7.2,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979-05-22T17:30:00Z
USGS,05465500,1979-05-22,17:30,NA,NA,CDT,T,USGS-WRD,WS,00300,NA,NA,NA,A,9,9,NA,71887,NA,41,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979-05-22T17:30:00Z
