agency_cd,site_no,sample_dt,sample_tm,sample_end_dt,sample_end_tm,sample_start_time_datum_cd,tm_datum_rlbty_cd,coll_ent_cd,medium_cd,project_cd,aqfr_cd,tu_id,body_part_id,hyd_cond_cd,samp_type_cd,hyd_event_cd,sample_lab_cm_tx,parm_cd,remark_cd,result_va,val_qual_tx,meth_cd,dqi_cd,rpt_lev_va,rpt_lev_cd,lab_std_va,prep_set_no,prep_dt,anl_set_no,anl_dt,result_lab_cm_tx,anl_ent_cd,startDateTime
USGS,05464765,2000-11-16,12:48,NA,NA,CST,T,USGS-WRD,WS,461907400,NA,NA,NA,4,9,9,"A-3250083 tpc=100ml, pic=100ml, poc=100ml chy=100ml | L-3250083 pic not marked on asr",00600,NA,7.3,NA,ALGOR,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-11-16T12:48:00Z
USGS,05464765,2000-11-16,12:48,NA,NA,CST,T,USGS-WRD,WS,461907400,NA,NA,NA,4,9,9,"A-3250083 tpc=100ml, pic=100ml, poc=100ml chy=100ml | L-3250083 pic not marked on asr",00602,NA,7.1,NA,ALGOR,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-11-16T12:48:00Z
USGS,05464765,2000-11-16,12:48,NA,NA,CST,T,USGS-WRD,WS,461907400,NA,NA,NA,4,9,9,"A-3250083 tpc=100ml, pic=100ml, poc=100ml chy=100ml | L-3250083 pic not marked on asr",00605,NA,0.8,NA,ALGOR,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-11-16T12:48:00Z
USGS,05464765,2000-11-16,12:48,NA,NA,CST,T,USGS-WRD,WS,461907400,NA,NA,NA,4,9,9,"A-3250083 tpc=100ml, pic=100ml, poc=100ml chy=100ml | L-3250083 pic not marked on asr",00607,NA,0.52,NA,ALGOR,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-11-16T12:48:00Z
USGS,05464765,2000-11-16,12:48,NA,NA,CST,T,USGS-WRD,WS,461907400,NA,NA,NA,4,9,9,"A-3250083 tpc=100ml, pic=100ml, poc=100ml chy=100ml | L-3250083 pic not marked on asr",00608,NA,0.28,NA,CL037,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-11-16T12:48:00Z
USGS,05464765,2000-11-16,12:48,NA,NA,CST,T,USGS-WRD,WS,461907400,NA,NA,NA,4,9,9,"A-3250083 tpc=100ml, pic=100ml, poc=100ml chy=100ml | L-3250083 pic not marked on asr",00613,NA,0.013,NA,CL041,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-11-16T12:48:00Z
USGS,05464765,2000-11-16,12:48,NA,NA,CST,T,USGS-WRD,WS,461907400,NA,NA,NA,4,9,9,"A-3250083 tpc=100ml, pic=100ml, poc=100ml chy=100ml | L-3250083 pic not marked on asr",00618,NA,6.3,NA,ALGOR,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-11-16T12:48:00Z
USGS,05464765,2000-11-16,12:48,NA,NA,CST,T,USGS-WRD,WS,461907400,NA,NA,NA,4,9,9,"A-3250083 tpc=100ml, pic=100ml, poc=100ml chy=100ml | L-3250083 pic not marked on asr",00623,NA,0.8,NA,KJ002,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-11-16T12:48:00Z
USGS,05464765,2000-11-16,12:48,NA,NA,CST,T,USGS-WRD,WS,461907400,NA,NA,NA,4,9,9,"A-3250083 tpc=100ml, pic=100ml, poc=100ml chy=100ml | L-3250083 pic not marked on asr",00625,NA,1.1,NA,KJ008,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-11-16T12:48:00Z
USGS,05464765,2000-11-16,12:48,NA,NA,CST,T,USGS-WRD,WS,461907400,NA,NA,NA,4,9,9,"A-3250083 tpc=100ml, pic=100ml, poc=100ml chy=100ml | L-3250083 pic not marked on asr",00631,NA,6.32,NA,CL048,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-11-16T12:48:00Z
USGS,05464765,2000-11-16,12:48,NA,NA,CST,T,USGS-WRD,WS,461907400,NA,NA,NA,4,9,9,"A-3250083 tpc=100ml, pic=100ml, poc=100ml chy=100ml | L-3250083 pic not marked on asr",49570,NA,0.22,NA,COMB7,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-11-16T12:48:00Z
USGS,05464765,2000-11-16,12:48,NA,NA,CST,T,USGS-WRD,WS,461907400,NA,NA,NA,4,9,9,"A-3250083 tpc=100ml, pic=100ml, poc=100ml chy=100ml | L-3250083 pic not marked on asr",70953,NA,10.2,NA,FL008,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-11-16T12:48:00Z
USGS,05464765,2001-05-31,10:53,NA,NA,CDT,T,USGS-WRD,WS,461907400,NA,NA,NA,9,9,9,"A-1560070 tpc= ?,pic=?,poc=?",00600,NA,14,NA,ALGOR,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-05-31T10:53:00Z
USGS,05464765,2001-05-31,10:53,NA,NA,CDT,T,USGS-WRD,WS,461907400,NA,NA,NA,9,9,9,"A-1560070 tpc= ?,pic=?,poc=?",00602,NA,13,NA,ALGOR,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-05-31T10:53:00Z
USGS,05464765,2001-05-31,10:53,NA,NA,CDT,T,USGS-WRD,WS,461907400,NA,NA,NA,9,9,9,"A-1560070 tpc= ?,pic=?,poc=?",00605,<,1.1,NA,ALGOR,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-05-31T10:53:00Z
USGS,05464765,2001-05-31,10:53,NA,NA,CDT,T,USGS-WRD,WS,461907400,NA,NA,NA,9,9,9,"A-1560070 tpc= ?,pic=?,poc=?",00607,<,0.47,NA,ALGOR,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-05-31T10:53:00Z
USGS,05464765,2001-05-31,10:53,NA,NA,CDT,T,USGS-WRD,WS,461907400,NA,NA,NA,9,9,9,"A-1560070 tpc= ?,pic=?,poc=?",00608,<,0.04,NA,CL037,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-05-31T10:53:00Z
USGS,05464765,2001-05-31,10:53,NA,NA,CDT,T,USGS-WRD,WS,461907400,NA,NA,NA,9,9,9,"A-1560070 tpc= ?,pic=?,poc=?",00613,NA,0.022,NA,CL041,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-05-31T10:53:00Z
USGS,05464765,2001-05-31,10:53,NA,NA,CDT,T,USGS-WRD,WS,461907400,NA,NA,NA,9,9,9,"A-1560070 tpc= ?,pic=?,poc=?",00618,NA,12.5,NA,ALGOR,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-05-31T10:53:00Z
USGS,05464765,2001-05-31,10:53,NA,NA,CDT,T,USGS-WRD,WS,461907400,NA,NA,NA,9,9,9,"A-1560070 tpc= ?,pic=?,poc=?",00623,NA,0.47,NA,KJ002,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-05-31T10:53:00Z
USGS,05464765,2001-05-31,10:53,NA,NA,CDT,T,USGS-WRD,WS,461907400,NA,NA,NA,9,9,9,"A-1560070 tpc= ?,pic=?,poc=?",00625,NA,1.1,NA,KJ008,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-05-31T10:53:00Z
USGS,05464765,2001-05-31,10:53,NA,NA,CDT,T,USGS-WRD,WS,461907400,NA,NA,NA,9,9,9,"A-1560070 tpc= ?,pic=?,poc=?",00631,NA,12.6,NA,CL048,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-05-31T10:53:00Z
USGS,05464765,2001-05-31,10:53,NA,NA,CDT,T,USGS-WRD,WS,461907400,NA,NA,NA,9,9,9,"A-1560070 tpc= ?,pic=?,poc=?",49570,NA,0.578,NA,COMB7,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-05-31T10:53:00Z
USGS,05464765,2001-05-31,10:53,NA,NA,CDT,T,USGS-WRD,WS,461907400,NA,NA,NA,9,9,9,"A-1560070 tpc= ?,pic=?,poc=?",70953,NA,30.2,NA,FL008,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-05-31T10:53:00Z
USGS,05464765,2002-09-23,08:35,NA,NA,CDT,T,USGS-WRD,WS,859100300,NA,NA,NA,9,7,9,A-2690036 replicate | L-2690036 acct number corrected to 859100300 per district/,00600,NA,3.8,NA,ALGOR,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-09-23T08:35:00Z
USGS,05464765,2002-09-23,08:35,NA,NA,CDT,T,USGS-WRD,WS,859100300,NA,NA,NA,9,7,9,A-2690036 replicate | L-2690036 acct number corrected to 859100300 per district/,00602,NA,2.6,NA,ALGOR,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-09-23T08:35:00Z
USGS,05464765,2002-09-23,08:35,NA,NA,CDT,T,USGS-WRD,WS,859100300,NA,NA,NA,9,7,9,A-2690036 replicate | L-2690036 acct number corrected to 859100300 per district/,00605,<,2.2,NA,ALGOR,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-09-23T08:35:00Z
USGS,05464765,2002-09-23,08:35,NA,NA,CDT,T,USGS-WRD,WS,859100300,NA,NA,NA,9,7,9,A-2690036 replicate | L-2690036 acct number corrected to 859100300 per district/,00607,<,0.95,NA,ALGOR,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-09-23T08:35:00Z
USGS,05464765,2002-09-23,08:35,NA,NA,CDT,T,USGS-WRD,WS,859100300,NA,NA,NA,9,7,9,A-2690036 replicate | L-2690036 acct number corrected to 859100300 per district/,00608,<,0.04,NA,CL037,S,0.041,LRL,NA,NA,NA,NUTC282C,20021016,NA,NA,2002-09-23T08:35:00Z
USGS,05464765,2002-09-23,08:35,NA,NA,CDT,T,USGS-WRD,WS,859100300,NA,NA,NA,9,7,9,A-2690036 replicate | L-2690036 acct number corrected to 859100300 per district/,00613,NA,0.024,NA,CL041,S,0.008,LRL,NA,NA,NA,NUTC282C,20021016,NA,NA,2002-09-23T08:35:00Z
USGS,05464765,2002-09-23,08:35,NA,NA,CDT,T,USGS-WRD,WS,859100300,NA,NA,NA,9,7,9,A-2690036 replicate | L-2690036 acct number corrected to 859100300 per district/,00618,NA,1.61,NA,ALGOR,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-09-23T08:35:00Z
USGS,05464765,2002-09-23,08:35,NA,NA,CDT,T,USGS-WRD,WS,859100300,NA,NA,NA,9,7,9,A-2690036 replicate | L-2690036 acct number corrected to 859100300 per district/,00623,NA,0.95,NA,KJ002,S,0.1,LRL,NA,NA,NA,KJND269B,20020930,NA,NA,2002-09-23T08:35:00Z
USGS,05464765,2002-09-23,08:35,NA,NA,CDT,T,USGS-WRD,WS,859100300,NA,NA,NA,9,7,9,A-2690036 replicate | L-2690036 acct number corrected to 859100300 per district/,00625,NA,2.2,NA,KJ008,S,0.1,LRL,NA,NA,NA,KJNT269C,20020930,NA,NA,2002-09-23T08:35:00Z
